Campaign ID,Response Day,Start Date,Created Date,Language
70161000001JM78,4/24/2018,8/25/2016,8/25/2016,Japanese
701b00000009uP4,2/15/2016,5/12/2014,5/12/2014,
701b0000000AfzN,2/16/2016,5/15/2015,5/15/2015,Japanese
701b0000000ATBJ,2/14/2016,2/26/2015,2/17/2015,English
70161000001JM78,5/17/2018,8/25/2016,8/25/2016,Japanese
701b0000000AZIC,2/13/2016,4/5/2015,4/5/2015,
701610000008C80,5/17/2018,3/7/2018,3/7/2018,
701b0000000AfzN,2/13/2016,5/15/2015,5/15/2015,Japanese
701b0000000AZLu,2/14/2016,4/16/2015,4/6/2015,English
701b00000009wax,2/7/2016,5/30/2014,5/30/2014,English
701b00000009xo7,2/9/2016,6/13/2014,6/13/2014,English
70161000001HJbw,12/15/2016,1/27/2017,10/31/2016,Japanese
70161000001HHV4,1/31/2017,10/26/2016,10/11/2016,Japanese
701b0000000Aj3b,2/4/2016,6/24/2015,6/6/2015,English
7016100000081Rb,10/12/2017,12/14/2017,9/13/2017,Japanese
701b0000000AfzN,2/4/2016,5/15/2015,5/15/2015,Japanese
701b0000000AfzN,2/4/2016,5/15/2015,5/15/2015,Japanese
701b0000000AfzN,2/4/2016,5/15/2015,5/15/2015,Japanese
701b0000000ATBJ,2/9/2016,2/26/2015,2/17/2015,English
701b0000000Aj3b,2/5/2016,6/24/2015,6/6/2015,English
701b00000009tnf,2/4/2016,5/9/2014,5/9/2014,
701b0000000AfzN,2/10/2016,5/15/2015,5/15/2015,Japanese
701b0000000Aj3b,8/3/2017,6/24/2015,6/6/2015,English
70161000001HIua,12/13/2018,10/25/2016,10/25/2016,English
701b0000000Yzwt,2/9/2016,1/8/2016,1/8/2016,
70161000000VAIG,11/25/2017,7/11/2017,7/11/2017,English
70161000001HJY4,12/16/2016,11/11/2016,10/31/2016,Japanese
70161000001HIuf,2/20/2017,10/25/2016,10/25/2016,English
701b0000000Yijj,3/24/2016,9/23/2015,9/17/2015,English
701b00000009yD8,2/10/2016,6/19/2014,6/19/2014,
701b0000000AfzN,2/10/2016,5/15/2015,5/15/2015,Japanese
701b0000000AfzN,2/10/2016,5/15/2015,5/15/2015,Japanese
701610000008AGD,2/21/2018,2/23/2018,2/12/2018,Japanese
7016100000088gI,2/13/2018,1/19/2018,1/18/2018,Japanese
701b0000000AfzN,2/10/2016,5/15/2015,5/15/2015,Japanese
701b0000000Aj3b,2/4/2016,6/24/2015,6/6/2015,English
701b0000000AfzN,2/5/2016,5/15/2015,5/15/2015,Japanese
701b0000000Yq43,4/15/2016,10/27/2015,10/27/2015,
70161000001HIuk,12/15/2016,10/25/2016,10/25/2016,English
701610000002vuv,5/17/2018,4/26/2016,4/20/2016,English
701b0000000AfzN,2/9/2016,5/15/2015,5/15/2015,Japanese
701b00000009yD8,2/4/2016,6/19/2014,6/19/2014,
701b0000000Aj3b,2/4/2016,6/24/2015,6/6/2015,English
701b00000009wax,2/5/2016,5/30/2014,5/30/2014,English
70161000001Uyux,5/17/2018,6/6/2018,5/1/2018,English
701b00000009yD8,5/17/2018,6/19/2014,6/19/2014,
701b0000000Yngm,4/22/2016,10/9/2015,10/9/2015,Japanese
70161000001JM78,9/12/2016,8/25/2016,8/25/2016,Japanese
701b0000000Aj3b,1/31/2016,6/24/2015,6/6/2015,English
70161000001pu3O,2/11/2019,1/29/2019,1/28/2019,Japanese
701b0000000oz58,4/11/2016,2/26/2016,3/1/2016,English
701b0000000Ap8T,4/11/2016,6/24/2015,7/21/2015,English
701b00000009wax,2/1/2016,5/30/2014,5/30/2014,English
701610000003fUM,12/29/2017,8/18/2017,8/18/2017,Chinese
701b0000000AfzN,2/1/2016,5/15/2015,5/15/2015,Japanese
701b0000000Aj3b,2/1/2016,6/24/2015,6/6/2015,English
701b0000000AfzN,1/28/2016,5/15/2015,5/15/2015,Japanese
701b0000000AfzN,2/1/2016,5/15/2015,5/15/2015,Japanese
701b0000000p8RH,4/16/2016,3/31/2016,3/22/2016,English
701b0000000AnSJ,1/31/2016,7/29/2015,7/9/2015,English
701b0000000AfzN,2/1/2016,5/15/2015,5/15/2015,Japanese
701b0000000AfzN,2/1/2016,5/15/2015,5/15/2015,Japanese
701b0000000ATBJ,2/2/2016,2/26/2015,2/17/2015,English
701b0000000AfzN,1/31/2016,5/15/2015,5/15/2015,Japanese
701b0000000AfzN,1/30/2016,5/15/2015,5/15/2015,Japanese
701b0000000AfzN,1/31/2016,5/15/2015,5/15/2015,Japanese
70161000001HFl6,7/20/2015,9/27/2016,9/27/2016,English
701b0000000AfzN,1/26/2016,5/15/2015,5/15/2015,Japanese
7016100000081Kf,9/21/2017,9/21/2017,9/11/2017,English
7016100000085PU,11/20/2017,12/1/2016,11/14/2017,Japanese
701b0000000Aj3b,1/28/2016,6/24/2015,6/6/2015,English
70161000001WNKW,7/27/2018,8/3/2018,7/18/2018,Japanese
701610000005pWv,11/15/2016,12/15/2016,7/10/2016,Japanese
701b0000000Aj3b,2/11/2016,6/24/2015,6/6/2015,English
70161000001HJY4,11/26/2016,11/11/2016,10/31/2016,Japanese
70161000001HJgo,11/26/2016,11/29/2016,11/2/2016,English
701b0000000AZLu,7/27/2016,4/16/2015,4/6/2015,English
701b0000000AfzN,2/16/2016,5/15/2015,5/15/2015,Japanese
70161000001JM78,1/17/2018,8/25/2016,8/25/2016,Japanese
701b0000000Aj3b,2/28/2016,6/24/2015,6/6/2015,English
701b0000000ATBJ,2/18/2016,2/26/2015,2/17/2015,English
7016100000088nT,4/12/2018,,1/21/2018,Japanese
701b0000000AYPj,2/13/2016,3/30/2015,3/30/2015,
701b0000000AZLu,2/15/2016,4/16/2015,4/6/2015,English
701b0000000Aj3b,2/15/2016,6/24/2015,6/6/2015,English
70161000001HIuk,4/26/2017,10/25/2016,10/25/2016,English
701b0000000AfzN,2/15/2016,5/15/2015,5/15/2015,Japanese
701b00000009tnf,2/18/2016,5/9/2014,5/9/2014,
701b0000000AfzN,2/15/2016,5/15/2015,5/15/2015,Japanese
70161000001JM78,12/11/2016,8/25/2016,8/25/2016,Japanese
701b0000000AfzN,2/14/2016,5/15/2015,5/15/2015,Japanese
701b0000000AZLu,2/13/2016,4/16/2015,4/6/2015,English
70161000001HYiO,3/16/2017,2/23/2017,3/7/2017,Japanese
701b00000009uP4,9/26/2016,5/12/2014,5/12/2014,
701b0000000ATBJ,9/27/2016,2/26/2015,2/17/2015,English
701b0000000oumu,2/23/2016,2/19/2016,2/19/2016,English
701b0000000AfzN,2/23/2016,5/15/2015,5/15/2015,Japanese
701b0000000Aj3b,2/15/2016,6/24/2015,6/6/2015,English
701b0000000Nha5,2/17/2016,2/17/2016,2/4/2016,
701b0000000AfzN,2/23/2016,5/15/2015,5/15/2015,Japanese
70161000001JM78,10/20/2016,8/25/2016,8/25/2016,Japanese
701b0000000AfzN,2/15/2016,5/15/2015,5/15/2015,Japanese
701b0000000Al45,10/20/2016,8/5/2015,6/23/2015,English
70161000000CVAJ,5/3/2019,4/2/2018,4/2/2018,
701b00000009yD8,3/5/2018,6/19/2014,6/19/2014,
701b0000000AWo4,3/5/2018,3/16/2015,3/17/2015,English
701610000005n3S,6/15/2016,6/10/2016,6/10/2016,
701b0000000AfzN,3/16/2016,5/15/2015,5/15/2015,Japanese
701b0000000AfzN,3/13/2016,5/15/2015,5/15/2015,Japanese
701b00000009uP4,10/24/2016,5/12/2014,5/12/2014,
701b00000009tnf,4/4/2016,5/9/2014,5/9/2014,
701b0000000Ahjl,4/4/2016,5/27/2015,5/27/2015,
701b0000000AfzN,3/27/2016,5/15/2015,5/15/2015,Japanese
701b00000009uP4,3/17/2016,5/12/2014,5/12/2014,
701b0000000Yq43,4/15/2016,10/27/2015,10/27/2015,
701b0000000AMpw,6/13/2016,1/15/2015,1/6/2015,English
701b0000000Ab3o,3/15/2016,4/28/2015,4/19/2015,English
701b0000000Yq43,3/15/2016,10/27/2015,10/27/2015,
70161000001HIua,2/3/2017,10/25/2016,10/25/2016,English
70161000001JM78,12/17/2016,8/25/2016,8/25/2016,Japanese
701b0000000AZLu,10/20/2016,4/16/2015,4/6/2015,English
701b0000000AfzN,3/16/2016,5/15/2015,5/15/2015,Japanese
70161000001HIua,12/16/2016,10/25/2016,10/25/2016,English
701b0000000AWon,3/13/2016,3/16/2015,3/17/2015,English
701b0000000AfzN,3/14/2016,5/15/2015,5/15/2015,Japanese
701b0000000AfzN,3/14/2016,5/15/2015,5/15/2015,Japanese
701b0000000AZIM,3/13/2016,4/5/2015,4/5/2015,
701610000005pWv,9/13/2016,12/15/2016,7/10/2016,Japanese
701610000005lJV,4/24/2018,5/23/2016,5/23/2016,
701610000008BUX,5/25/2018,2/28/2018,2/26/2018,English
701b0000000Yq43,3/17/2016,10/27/2015,10/27/2015,
70161000001HJY4,11/1/2016,11/11/2016,10/31/2016,Japanese
701b0000000Aj3b,3/17/2016,6/24/2015,6/6/2015,English
701b0000000Yq43,1/8/2018,10/27/2015,10/27/2015,
701b0000000AfzN,3/17/2016,5/15/2015,5/15/2015,Japanese
701b0000000AfzN,4/18/2016,5/15/2015,5/15/2015,Japanese
701b0000000Nha5,3/23/2016,2/17/2016,2/4/2016,
701b0000000AfzN,3/23/2016,5/15/2015,5/15/2015,Japanese
701b00000009wax,3/23/2016,5/30/2014,5/30/2014,English
701b0000000AfzN,3/22/2016,5/15/2015,5/15/2015,Japanese
701b0000000ATBJ,3/23/2016,2/26/2015,2/17/2015,English
701b0000000Aj3b,3/22/2016,6/24/2015,6/6/2015,English
701b00000009uP4,3/29/2017,5/12/2014,5/12/2014,
701b0000000AZIH,3/22/2016,4/5/2015,4/5/2015,
701b0000000Yq43,4/18/2016,10/27/2015,10/27/2015,
70161000000V4P3,6/28/2017,7/25/2017,6/16/2017,Japanese
701b00000009uP4,2/16/2017,5/12/2014,5/12/2014,
70161000001HIuk,2/17/2017,10/25/2016,10/25/2016,English
701b0000000AfzN,3/24/2016,5/15/2015,5/15/2015,Japanese
701b0000000AfzN,3/23/2016,5/15/2015,5/15/2015,Japanese
70161000001HOYQ,9/10/2018,12/20/2016,12/9/2016,English
701b0000000Yq43,3/17/2016,10/27/2015,10/27/2015,
701b00000009yD8,3/24/2016,6/19/2014,6/19/2014,
701b0000000ATBJ,3/24/2016,2/26/2015,2/17/2015,English
701b0000000p0dV,5/7/2016,3/16/2016,3/3/2016,English
70161000001JM78,8/28/2017,8/25/2016,8/25/2016,Japanese
701b0000000ATBJ,3/11/2016,2/26/2015,2/17/2015,English
70161000001JM78,7/3/2018,8/25/2016,8/25/2016,Japanese
701610000005lJV,7/10/2018,5/23/2016,5/23/2016,
701b0000000Z2cg,3/10/2016,12/16/2015,1/25/2016,Japanese
701b00000009uP4,3/11/2016,5/12/2014,5/12/2014,
701b0000000Aj3b,3/12/2016,6/24/2015,6/6/2015,English
701b0000000Yq43,3/11/2016,10/27/2015,10/27/2015,
701b0000000Z2cg,3/10/2016,12/16/2015,1/25/2016,Japanese
70161000001HNP3,1/28/2017,11/29/2016,12/2/2016,English
70161000000C9et,8/27/2017,9/7/2017,8/2/2017,Japanese
7014M000001WqSV,4/22/2019,4/8/2019,4/7/2019,Japanese
7016100000081Rb,11/30/2017,12/14/2017,9/13/2017,Japanese
70161000001HIua,5/19/2018,10/25/2016,10/25/2016,English
70161000001JM78,2/13/2018,8/25/2016,8/25/2016,Japanese
701b0000000ATBJ,3/10/2016,2/26/2015,2/17/2015,English
701b0000000Z2cg,3/10/2016,12/16/2015,1/25/2016,Japanese
7016100000085PU,2/5/2018,12/1/2016,11/14/2017,Japanese
701b0000000Yq43,3/10/2016,10/27/2015,10/27/2015,
701b0000000AfzN,3/11/2016,5/15/2015,5/15/2015,Japanese
701b0000000Z2cg,3/12/2016,12/16/2015,1/25/2016,Japanese
701610000002vMj,4/26/2016,6/10/2016,4/18/2016,
701b0000000AfzN,3/10/2016,5/15/2015,5/15/2015,Japanese
70161000001HJY4,11/7/2016,11/11/2016,10/31/2016,Japanese
701b0000000ATBJ,3/12/2016,2/26/2015,2/17/2015,English
701b00000009yD8,3/12/2016,6/19/2014,6/19/2014,
701610000005pWv,10/17/2016,12/15/2016,7/10/2016,Japanese
701610000005lJV,4/23/2018,5/23/2016,5/23/2016,
701b0000000AfzN,3/27/2016,5/15/2015,5/15/2015,Japanese
701b0000000AnSJ,3/24/2016,7/29/2015,7/9/2015,English
701b0000000Ab3o,3/24/2016,4/28/2015,4/19/2015,English
701b00000009yD8,3/24/2016,6/19/2014,6/19/2014,
70161000000V1ku,8/26/2017,6/14/2017,5/26/2017,English
70161000001HJY4,12/16/2016,11/11/2016,10/31/2016,Japanese
701b00000009uP4,3/27/2016,5/12/2014,5/12/2014,
701b0000000AfzN,3/27/2016,5/15/2015,5/15/2015,Japanese
701b00000009yD8,3/24/2016,6/19/2014,6/19/2014,
701b0000000Yq43,4/15/2016,10/27/2015,10/27/2015,
701b00000009uP4,12/30/2016,5/12/2014,5/12/2014,
701b0000000AfzN,3/27/2016,5/15/2015,5/15/2015,Japanese
701b0000000AfzN,3/27/2016,5/15/2015,5/15/2015,Japanese
701610000005lJV,8/5/2016,5/23/2016,5/23/2016,
701b0000000Aqf8,3/27/2016,8/5/2015,8/5/2015,
70161000001Uwtc,2/5/2018,4/2/2018,4/6/2018,
70161000000VShE,2/4/2018,3/8/2018,4/5/2018,English
701b0000000ATBJ,3/24/2016,2/26/2015,2/17/2015,English
701b0000000YpOl,3/25/2016,10/28/2015,10/20/2015,English
701b0000000AfzN,3/28/2016,5/15/2015,5/15/2015,Japanese
701b00000009yD8,3/26/2016,6/19/2014,6/19/2014,
701610000005lJV,8/5/2016,5/23/2016,5/23/2016,
701b0000000Aqf8,3/27/2016,8/5/2015,8/5/2015,
701b0000000Yq43,4/15/2016,10/27/2015,10/27/2015,
701b0000000Z2cb,5/1/2016,12/16/2015,1/25/2016,Japanese
701b00000009yD8,5/2/2016,6/19/2014,6/19/2014,
701610000005lkT,8/7/2016,8/19/2016,5/31/2016,
701b0000000AWmr,5/5/2016,3/17/2015,3/17/2015,English
701610000005n3S,6/15/2016,6/10/2016,6/10/2016,
701610000002vMj,4/26/2016,6/10/2016,4/18/2016,
701b0000000AfcE,4/29/2016,5/14/2015,5/14/2015,
701b0000000AfzN,4/27/2016,5/15/2015,5/15/2015,Japanese
701b0000000AZLu,5/3/2016,4/16/2015,4/6/2015,English
701b0000000Aj3b,5/3/2016,6/24/2015,6/6/2015,English
701b00000009yD8,5/1/2016,6/19/2014,6/19/2014,
701b0000000AfzN,4/27/2016,5/15/2015,5/15/2015,Japanese
701b00000009tnf,4/25/2016,5/9/2014,5/9/2014,
701b0000000AZIC,7/13/2016,4/5/2015,4/5/2015,
701b00000009uP4,7/13/2016,5/12/2014,5/12/2014,
701b0000000AfzN,4/26/2016,5/15/2015,5/15/2015,Japanese
701b0000000oz5h,11/7/2016,2/26/2016,3/1/2016,English
701b00000009yD8,5/3/2016,6/19/2014,6/19/2014,
70161000001HE5Y,3/22/2017,9/14/2016,9/14/2016,
701b0000000AWnQ,1/11/2017,3/16/2015,3/17/2015,English
701b0000000oz1L,1/11/2017,2/26/2016,3/1/2016,English
701b0000000AZLu,4/27/2016,4/16/2015,4/6/2015,English
701610000005pWw,8/16/2016,9/6/2016,7/10/2016,Japanese
701b0000000oy85,5/20/2016,2/26/2016,2/26/2016,English
701b00000009yD8,4/28/2016,6/19/2014,6/19/2014,
701b0000000YuNm,4/28/2016,12/8/2015,11/19/2015,English
701b0000000AZIM,4/28/2016,4/5/2015,4/5/2015,
701b0000000Aj3b,4/25/2016,6/24/2015,6/6/2015,English
701b0000000oz5h,6/8/2016,2/26/2016,3/1/2016,English
701b0000000AfzN,4/25/2016,5/15/2015,5/15/2015,Japanese
701b00000009xo7,5/3/2016,6/13/2014,6/13/2014,English
7016100000081Rb,11/3/2017,12/14/2017,9/13/2017,Japanese
701b0000000Aj3b,4/30/2016,6/24/2015,6/6/2015,English
7016100000088gI,5/1/2018,1/19/2018,1/18/2018,Japanese
70161000000C9zr,8/25/2017,8/25/2017,8/8/2017,Japanese
701b00000009yD8,5/18/2016,6/19/2014,6/19/2014,
701b00000009uP4,5/12/2016,5/12/2014,5/12/2014,
701b0000000AZIM,5/12/2016,4/5/2015,4/5/2015,
701b0000000Aj3b,5/9/2016,6/24/2015,6/6/2015,English
701b0000000oz5c,7/7/2016,2/26/2016,3/1/2016,English
701b00000009tnf,10/5/2016,5/9/2014,5/9/2014,
701610000005n3S,6/15/2016,6/10/2016,6/10/2016,
701610000002vMj,4/26/2016,6/10/2016,4/18/2016,
701610000005pWv,9/13/2016,12/15/2016,7/10/2016,Japanese
701610000005pWv,9/13/2016,12/15/2016,7/10/2016,Japanese
701b00000009yD8,4/26/2016,6/19/2014,6/19/2014,
70161000001JM78,9/26/2016,8/25/2016,8/25/2016,Japanese
70161000001JM78,12/17/2016,8/25/2016,8/25/2016,Japanese
701610000002vMj,5/9/2016,6/10/2016,4/18/2016,
701b0000000Aj3b,4/28/2016,6/24/2015,6/6/2015,English
701b00000009uP4,5/14/2016,5/12/2014,5/12/2014,
701b00000009yD8,4/28/2016,6/19/2014,6/19/2014,
701b0000000p8RH,4/28/2016,3/31/2016,3/22/2016,English
70161000001HIuf,3/8/2017,10/25/2016,10/25/2016,English
701b0000000Aj3b,5/3/2016,6/24/2015,6/6/2015,English
701610000005kvI,5/17/2016,5/17/2016,5/17/2016,English
701610000002vMj,4/27/2016,6/10/2016,4/18/2016,
701b0000000AfzN,5/3/2016,5/15/2015,5/15/2015,Japanese
70161000000V1r7,9/11/2018,5/26/2017,5/26/2017,Japanese
70161000000C9ey,8/31/2017,9/21/2017,8/2/2017,Japanese
70161000001JM78,8/26/2017,8/25/2016,8/25/2016,Japanese
7016100000082yv,10/18/2017,10/24/2017,10/10/2017,English
701b0000000Aj3b,5/8/2016,6/24/2015,6/6/2015,English
70161000001HOYp,1/20/2017,2/9/2017,12/9/2016,Japanese
701610000005n3S,6/15/2016,6/10/2016,6/10/2016,
701b0000000Yq43,5/2/2016,10/27/2015,10/27/2015,
701b0000000Yq43,6/16/2016,10/27/2015,10/27/2015,
70161000000VB4F,5/20/2018,7/19/2017,7/19/2017,Japanese
701b0000000p0dV,5/2/2016,3/16/2016,3/3/2016,English
701610000002vmN,5/2/2016,5/18/2016,4/20/2016,English
701b00000009tnf,4/19/2017,5/9/2014,5/9/2014,
701b0000000p8RH,4/26/2016,3/31/2016,3/22/2016,English
701b0000000AZLu,4/26/2016,4/16/2015,4/6/2015,English
701b0000000AZIH,5/8/2016,4/5/2015,4/5/2015,
701b0000000p8RH,5/3/2016,3/31/2016,3/22/2016,English
701610000002vMj,4/26/2016,6/10/2016,4/18/2016,
701b00000009uP4,8/18/2016,5/12/2014,5/12/2014,
701b0000000Yq43,12/18/2016,10/27/2015,10/27/2015,
701b0000000AcWq,4/28/2016,5/20/2015,4/28/2015,English
701610000005lkT,8/9/2016,8/19/2016,5/31/2016,
7016100000030hP,5/9/2016,5/9/2016,5/9/2016,
70161000000A8dd,8/29/2016,9/30/2016,8/2/2016,Japanese
701b0000000Ypej,5/18/2016,10/22/2015,10/22/2015,
7016100000030hP,5/9/2016,5/9/2016,5/9/2016,
701610000008Anq,6/13/2018,5/30/2018,2/21/2018,Japanese
7016100000030hP,5/9/2016,5/9/2016,5/9/2016,
70161000001JM78,1/28/2017,8/25/2016,8/25/2016,Japanese
701610000005pWv,9/13/2016,12/15/2016,7/10/2016,Japanese
701610000002vMj,5/8/2016,6/10/2016,4/18/2016,
701610000005pWw,8/30/2016,9/6/2016,7/10/2016,Japanese
70161000001HOYp,1/5/2017,2/9/2017,12/9/2016,Japanese
7016100000030hP,5/9/2016,5/9/2016,5/9/2016,
701610000008AGD,5/28/2019,2/23/2018,2/12/2018,Japanese
701b0000000AcWq,5/8/2016,5/20/2015,4/28/2015,English
701b0000000p8RH,5/9/2016,3/31/2016,3/22/2016,English
701b0000000Aj3b,5/9/2016,6/24/2015,6/6/2015,English
70161000001HIuk,11/17/2016,10/25/2016,10/25/2016,English
701b0000000Yq43,8/27/2017,10/27/2015,10/27/2015,
701610000005pWv,9/13/2016,12/15/2016,7/10/2016,Japanese
70161000001HJip,11/3/2016,,11/2/2016,Japanese
70161000001Hi0B,5/17/2017,5/19/2017,4/14/2017,Japanese
701610000002vMo,4/27/2016,6/24/2016,4/18/2016,
701b00000009yD8,5/20/2018,6/19/2014,6/19/2014,
701610000002vMo,4/27/2016,6/24/2016,4/18/2016,
70161000001JM78,8/27/2017,8/25/2016,8/25/2016,Japanese
701b0000000AfzN,4/27/2016,5/15/2015,5/15/2015,Japanese
701b0000000A4X2,4/26/2016,,8/16/2014,
701610000005n3S,6/15/2016,6/10/2016,6/10/2016,
701b00000009yD8,4/28/2016,6/19/2014,6/19/2014,
701b0000000p8RH,7/7/2016,3/31/2016,3/22/2016,English
701b0000000Aj3b,5/4/2016,6/24/2015,6/6/2015,English
701610000002vMo,5/15/2016,6/24/2016,4/18/2016,
70161000001JM78,8/27/2017,8/25/2016,8/25/2016,Japanese
701610000005olU,6/29/2016,6/14/2016,6/29/2016,
701610000005olU,6/29/2016,6/14/2016,6/29/2016,
701610000002vMo,5/23/2016,6/24/2016,4/18/2016,
70161000000VB4F,5/20/2018,7/19/2017,7/19/2017,Japanese
701b0000000AfzN,5/18/2016,5/15/2015,5/15/2015,Japanese
701610000005kvI,5/17/2016,5/17/2016,5/17/2016,English
701610000005kvI,5/17/2016,5/17/2016,5/17/2016,English
701610000008AGD,2/21/2018,2/23/2018,2/12/2018,Japanese
7016100000085PU,11/20/2017,12/1/2016,11/14/2017,Japanese
70161000000CVAJ,3/19/2019,4/2/2018,4/2/2018,
70161000001qoPQ,3/14/2019,4/10/2019,3/6/2019,English
70161000001WZNJ,8/15/2018,8/31/2018,8/5/2018,Japanese
70161000001HYLj,3/5/2017,3/7/2017,3/1/2017,Japanese
701610000008Anq,6/13/2018,5/30/2018,2/21/2018,Japanese
701610000005kvI,5/17/2016,5/17/2016,5/17/2016,English
70161000001HNz1,2/24/2019,1/29/2019,12/6/2016,Japanese
70161000000V4x0,6/22/2017,6/30/2017,6/20/2017,Japanese
70161000001HJY4,11/1/2016,11/11/2016,10/31/2016,Japanese
70161000001HJip,11/6/2016,,11/2/2016,Japanese
701610000005pWv,10/18/2016,12/15/2016,7/10/2016,Japanese
701610000008Abf,2/20/2018,3/1/2018,2/18/2018,Japanese
70161000001UxwD,11/13/2018,4/19/2018,4/19/2018,
70161000001WX0F,8/5/2018,8/7/2018,7/31/2018,English
70161000001Uxab,4/17/2018,5/3/2018,4/12/2018,English
70161000001Vilz,6/10/2018,6/29/2018,6/6/2018,Japanese
70161000001pu3J,2/5/2019,1/29/2019,1/28/2019,Japanese
701610000008BZm,3/20/2018,3/1/2018,2/27/2018,English
7016100000081Rb,10/19/2017,12/14/2017,9/13/2017,Japanese
701610000005kvI,5/17/2016,5/17/2016,5/17/2016,English
701610000005kvI,5/17/2016,5/17/2016,5/17/2016,English
701610000005kvI,5/17/2016,5/17/2016,5/17/2016,English
701610000005kvI,5/17/2016,5/17/2016,5/17/2016,English
701610000005kvI,5/17/2016,5/17/2016,5/17/2016,English
701b0000000Yq43,5/23/2016,10/27/2015,10/27/2015,
701610000005kvI,5/17/2016,5/17/2016,5/17/2016,English
701610000005kvI,5/17/2016,5/17/2016,5/17/2016,English
701610000005kvI,5/17/2016,5/17/2016,5/17/2016,English
701610000005kvI,5/17/2016,5/17/2016,5/17/2016,English
701610000005kvI,5/17/2016,5/17/2016,5/17/2016,English
701b00000009tnf,8/21/2017,5/9/2014,5/9/2014,
70161000001Vilz,8/13/2018,6/29/2018,6/6/2018,Japanese
701610000005kvI,5/17/2016,5/17/2016,5/17/2016,English
70161000001aT9L,11/12/2018,11/14/2018,10/24/2018,English
701610000005kvI,5/17/2016,5/17/2016,5/17/2016,English
701610000005kvI,5/17/2016,5/17/2016,5/17/2016,English
701610000005kvI,5/17/2016,5/17/2016,5/17/2016,English
701610000005kvI,5/17/2016,5/17/2016,5/17/2016,English
701b0000000AZIM,6/29/2016,4/5/2015,4/5/2015,
701b0000000AZIC,5/17/2016,4/5/2015,4/5/2015,
701610000005n3S,6/15/2016,6/10/2016,6/10/2016,
701610000005kvI,5/17/2016,5/17/2016,5/17/2016,English
701610000005kvI,5/17/2016,5/17/2016,5/17/2016,English
701610000005pWv,9/13/2016,12/15/2016,7/10/2016,Japanese
701610000005n3S,6/15/2016,6/10/2016,6/10/2016,
701610000005kvI,5/17/2016,5/17/2016,5/17/2016,English
70161000001Hd4X,6/12/2017,5/31/2017,3/26/2017,
70161000001Hd4X,6/12/2017,5/31/2017,3/26/2017,
701610000005kvI,5/17/2016,5/17/2016,5/17/2016,English
7016100000089bx,1/31/2018,1/30/2018,1/30/2018,Japanese
701610000005n3S,6/15/2016,6/10/2016,6/10/2016,
701610000005kvI,5/17/2016,5/17/2016,5/17/2016,English
70161000000A8dd,8/25/2016,9/30/2016,8/2/2016,Japanese
701610000002vMo,5/23/2016,6/24/2016,4/18/2016,
70161000000V1r7,7/26/2017,5/26/2017,5/26/2017,Japanese
70161000001HIuf,7/6/2017,10/25/2016,10/25/2016,English
701610000005pWv,9/13/2016,12/15/2016,7/10/2016,Japanese
70161000001HJip,11/3/2016,,11/2/2016,Japanese
701610000002vMo,5/23/2016,6/24/2016,4/18/2016,
701b0000000Ajsr,1/20/2017,6/14/2015,6/14/2015,
701b00000009tnf,5/18/2016,5/9/2014,5/9/2014,
701b0000000Yq43,7/7/2017,10/27/2015,10/27/2015,
70161000001HbZH,4/19/2017,5/26/2017,3/17/2017,Japanese
701610000005nIm,1/12/2017,6/29/2016,6/14/2016,English
701b00000009yD8,3/7/2017,6/19/2014,6/19/2014,
70161000001HYLj,3/7/2017,3/7/2017,3/1/2017,Japanese
701610000005n3S,6/15/2016,6/10/2016,6/10/2016,
701610000002vMo,5/18/2016,6/24/2016,4/18/2016,
70161000001Hi0B,4/20/2017,5/19/2017,4/14/2017,Japanese
701b0000000Aj3b,5/17/2016,6/24/2015,6/6/2015,English
70161000001HIua,8/27/2017,10/25/2016,10/25/2016,English
70161000000CVAJ,10/19/2018,4/2/2018,4/2/2018,
701b0000000Yq43,6/8/2016,10/27/2015,10/27/2015,
701610000005olU,6/29/2016,6/14/2016,6/29/2016,
701610000005olU,6/29/2016,6/14/2016,6/29/2016,
70161000001UxsQ,5/20/2018,4/18/2018,4/18/2018,
701610000005olU,6/29/2016,6/14/2016,6/29/2016,
701610000005olU,6/29/2016,6/14/2016,6/29/2016,
701610000005olU,6/29/2016,6/14/2016,6/29/2016,
701b0000000AfzN,5/19/2016,5/15/2015,5/15/2015,Japanese
70161000001Uwtc,2/26/2017,4/2/2018,4/6/2018,
70161000000VShE,2/25/2017,3/8/2018,4/5/2018,English
701610000005olU,6/29/2016,6/14/2016,6/29/2016,
701610000005olU,6/29/2016,6/14/2016,6/29/2016,
701610000005olU,6/29/2016,6/14/2016,6/29/2016,
70161000001HIuk,11/13/2018,10/25/2016,10/25/2016,English
701b0000000Aj3b,5/23/2016,6/24/2015,6/6/2015,English
701b0000000Ahjl,7/4/2016,5/27/2015,5/27/2015,
701b0000000AZIM,5/18/2016,4/5/2015,4/5/2015,
701b00000009tnf,9/14/2018,5/9/2014,5/9/2014,
701b00000009uP4,6/14/2017,5/12/2014,5/12/2014,
70161000001aME7,10/28/2018,10/19/2018,10/18/2018,Japanese
70161000001HIuf,6/29/2017,10/25/2016,10/25/2016,English
70161000000V4x0,6/29/2017,6/30/2017,6/20/2017,Japanese
70161000000V1LU,10/28/2018,5/23/2017,5/23/2017,
70161000001b2PJ,1/29/2019,11/19/2018,11/18/2018,Japanese
